,background,justClass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,skills,weapons,castingStat,processedRace,processedSpells,processedWeapons,levelGroup,Acrobatics,Animal Handling,Arcana,Athletics,Deception,History,Insight,Intimidation,Investigation,Medicine,Nature,Perception,Performance,Persuasion,Religion,Sleight of Hand,Stealth,Survival,castCha,castInt,castWis,castCon,castDex,castStr,simpleWeapon,martialWeapon,rangedWeapon,num_feats,num_spells,multiClass
9335,Soldier,Warlock,4,,31,14,8,16,14,12,10,18,Athletics|Arcana|Religion|Medicine|Intimidation|Performance,"Dagger|Crossbow, Light",Cha,Half-Elf,Light*0|Sacred Flame*0,"Dagger|Crossbow, Light",4-7,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0
9336,Cloistered Scholar,Wizard,2,,14,12,8,15,14,17,12,8,Arcana|History|Investigation|Religion,Dagger,Int,Gnome,,Dagger,1-3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9337,Clan Crafter,Fighter|Barbarian,12,,110,17,19,16,17,8,8,8,Athletics|History|Insight|Perception|Intimidation,Greatsword|Maul|Handaxe|Full Blade,Int,Goliath,,Greatsword|Maul|Handaxe|,12-15,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
9338,Clan Crafter,Fighter|Barbarian,12,,110,20,19,16,17,8,8,8,Athletics|History|Insight|Perception|Intimidation,Greatsword|Maul|Handaxe|Full Blade,Int,Goliath,,Greatsword|Maul|Handaxe|,12-15,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
9339,Mercenary Veteran,Monk,1,,13,16,8,17,18,13,16,13,Athletics|Acrobatics|History|Perception,Shortsword|Dart|Unarmed strike,Int,Dwarf,,Shortsword|Dart|Unarmed Strike,1-3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
9340,Mercenary Veteran,Barbarian,1,,17,15,17,13,18,8,16,13,Athletics|Survival|Intimidation|Persuasion,Greataxe|Handaxe|Javelin,Int,Dwarf,,Greataxe|Handaxe|Javelin,1-3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
9341,Charlatan,Rogue,5,Observant,40,14,8,16,10,16,13,13,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Persuasion,Shortsword|Shortbow|Dagger,Int,Half-Elf,,Shortsword|Shortbow|Dagger,4-7,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0
9342,Folk Hero,Barbarian,5,,70,13,17,12,14,10,14,14,Athletics|Animal Handling|Survival|Intimidation,Greataxe|Handaxe|Javelin,Int,Human,,Greataxe|Handaxe|Javelin,4-7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
9343,Mercenary Veteran,Paladin,5,,60,18,18,12,14,10,10,14,Athletics|Insight|Medicine|Persuasion,Longsword,Cha,Dragonborn,Protection from Evil and Good*1|Sanctuary*1|Lesser Restoration*2|Zone of Truth*2,Longsword,4-7,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0
9344,Noble,Ranger,5,Magic Initiate,44,16,10,16,14,10,14,10,History|Investigation|Perception|Persuasion,Shortsword|Shortbow,Wis,Gnome,Mold Earth*0|Light*0|Cure Wounds*1|Hunter's Mark*1|Fog Cloud*1|Disguise Self*1|Hail of Thorns*1|Spike Growth*2|Pass Without Trace*2,Shortsword|Shortbow,4-7,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,9,0
9345,Criminal,Fighter|Cleric,9,Crossbow Expert|Sharpshooter|Resilient,77,17,9,20,17,11,13,12,Stealth|Insight|Perception|Intimidation|Persuasion,"Longbow|Crossbow, hand|Dagger|Sling|Net",Wis,Human,Resistance*0|Thaumaturgy*0|Identify*1|Searing Smite*1|Bless*1|Healing Word*1,"Longbow|Crossbow, hand|Dagger|Sling|Net",8-11,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,3,6,1
9346,Faction Agent/Outlander,Paladin,3,,39,19,17,14,19,12,16,20,Athletics|Nature|Religion|Insight|Persuasion,Longsword|Javelin|Quarterstaff|Greatsword?,Cha,Half-Elf,Fire Bolt*0|Booming Blade*0|Blade Ward*0|Ensnaring Strike*1|Speak with Animals*1|Shield of Faith*1|Bless*1|Compelled Duel*1|Protection from Evil and Good*1|*|Heroism*1,Longsword|Javelin|Quarterstaff|Greatsword,1-3,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,11,0
9347,Folk Hero,Ranger,8,,75,17,13,18,16,16,16,13,Athletics|Stealth|Animal Handling|Insight|Perception|Survival,"Shortsword|Longbow|Crossbow, Light|Fenthras Longbow",Wis,Elf,Hunter's Mark*1|Cure Wounds*1|Ensnaring Strike*1|Hail of Thorns*1|Pass Without Trace*2|Barkskin*2|Lesser Restoration*2,"Shortsword|Longbow|Crossbow, Light|Longbow",8-11,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,7,0
9348,Acolyte,Wizard|Fighter,8,,53,17,10,15,13,18,10,9,Arcana|Investigation|Religion|Insight|Perception,Dagger|Quarterstaff|Battleaxe|Horns|Rapier,Int,Minotaur,Toll the Dead*0|Chill Touch*0|Light*0|Fire Bolt*0|Burning Hands*1|Catapult*1|Chromatic Orb*1|Find Familiar*1|Disguise Self*1|Shield*1|Ray of Sickness*1|False Life*1|Crown of Madness*2|Cloud of Daggers*2|Earthbind*2|Enlarge/Reduce*2|*|Misty Step*2|Animate Dead*3|Vampiric Touch*3|Life Transference*3|Flame Arrows*3|Blight*4|Phantasmal Killer*4,Dagger|Quarterstaff|Battleaxe||Rapier,8-11,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,24,1
9349,Haunted One,Fighter|Warlock,8,Defensive Duelist,58,17,11,18,14,13,14,20,Arcana|Investigation|Perception|Deception|Persuasion,"Crossbow, light|Claw Of Shar",Int,Tiefling,Eldritch Blast*0|Mage Hand*0|Prestidigitation*0|Witch Bolt*1|Armor of Agathys*1|Unseen Servant*1|Shield*1|Searing Smite*1|Invisibility*2|Mirror Image*2|Blur*2|Branding Smite*2|Remove Curse*3|Vampiric Touch*3|Elemental Weapon*3,"Crossbow, Light|",8-11,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,1
9350,Clan Crafter,Barbarian,3,,35,15,17,14,16,8,8,10,Athletics|History|Insight|Perception|Intimidation,Maul|Handaxe|Javelin,Int,Goliath,,Maul|Handaxe|Javelin,1-3,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
9351,Urchin,Monk,3,,29,15,12,17,14,10,14,8,Acrobatics|Sleight of Hand|Stealth|Insight|Perception,Shortsword|Unarmed strike|Longbow|Dagger|Dagger,Int,Elf,,Shortsword|Unarmed Strike|Longbow|Dagger|Dagger,1-3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0
9352,Guild Artisan,Cleric,3,,27,18,12,16,13,10,15,9,Religion|Insight|Medicine|Persuasion,"Mace|Crossbow, light",Wis,Halfling,Spare the Dying*0|Sacred Flame*0|Light*0|Cure Wounds*1|Detect Magic*1|Inflict Wounds*1|Healing Word*1|Spiritual Weapon*2|Shatter*2,"Mace|Crossbow, Light",1-3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,9,0
9353,Hermit,Sorcerer,1,,8,11,8,12,15,11,11,17,Arcana|Religion|Medicine|Deception,Dagger|Dagger,Cha,Tiefling,,Dagger|Dagger,1-3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9354,Outlander,Ranger,8,,68,13,18,14,15,9,11,12,Athletics|Nature|Animal Handling|Survival|Intimidation,Dagger|Spear|Longbow,Wis,Half-Orc,Hunter's Mark*1|Absorb Elements*1|Cure Wounds*1|Beast Bond*1|Pass Without Trace*2|Healing Spirit*2|Spike Growth*2,Dagger|Spear|Longbow,8-11,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,7,0
9355,Sage,Druid,8,,75,13,10,14,18,14,14,10,Arcana|History|Nature|Religion|Animal Handling,Quarterstaff|Scimitar,Wis,Half-Elf,Druidcraft*0|Frostbite*0|Shillelagh*0|Entangle*1|Faerie Fire*1|Goodberry*1|Healing Word*1|Animal Messenger*2|Barkskin*2|Beast Sense*2|Feign Death*3|Water Breathing*3|Plant Growth*3|Grasping Vine*4|Conjure Woodland Beings*4,Quarterstaff|Scimitar,8-11,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,15,0
9356,Criminal,Fighter|Cleric,9,Crossbow Expert|Sharpshooter|Resilient,77,17,9,20,17,11,13,12,Stealth|Insight|Perception|Intimidation|Persuasion,"Longbow|Crossbow, hand|Dagger|Sling|Net",Wis,Human,Resistance*0|Thaumaturgy*0|Identify*1|Searing Smite*1|Bless*1|Healing Word*1|*|*,"Longbow|Crossbow, hand|Dagger|Sling|Net",8-11,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,3,8,1
9357,Knight,Paladin,1,,13,18,17,8,16,10,12,13,Athletics|History|Religion|Persuasion,Longsword|Javelin,Cha,Dwarf,,Longsword|Javelin,1-3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
9358,Knight,Cleric,8,Healer,35,16,14,10,9,14,15,16,Acrobatics|Arcana|History|Religion|Medicine|Persuasion,Mace|Handaxe,Wis,Human,Guidance*0|Mending*0|Sacred Flame*0|Word of Radiance*0|Command*1|Identify*1|Bless*1|Cure Wounds*1|Guiding Bolt*1|Healing Word*1|Augury*2|Suggestion*2|Prayer of Healing*2|Silence*2|Spiritual Weapon*2|Nondetection*3|Speak with Dead*3|Mass Healing Word*3|Spirit Guardians*3|Bestow Curse*3|Arcane Eye*4|Confusion*4|Death Ward*4|Stone Shape*4,Mace|Handaxe,8-11,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,24,0
9359,Entertainer,Bard,8,,51,11,9,11,12,12,12,19,Acrobatics|Arcana|History|Insight|Medicine|Deception|Performance|Persuasion,Rapier|Dagger,Cha,Tiefling,Vicious Mockery*0|Friends*0|Tasha's Hideous Laughter*1|Dissonant Whispers*1|Faerie Fire*1|Healing Word*1|Suggestion*2|Phantasmal Force*2|Silence*2|Stinking Cloud*3|Fear*3|Dispel Magic*3|Bestow Curse*3|Polymorph*4|Dimension Door*4,Rapier|Dagger,8-11,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,15,0
9360,Haunted One,Barbarian,5,,50,14,19,14,14,12,10,8,Athletics|Nature|Religion|Perception|Survival,Greataxe|Handaxe|Javelin,Int,Goliath,,Greataxe|Handaxe|Javelin,4-7,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
9361,Folk Hero,Fighter,2,,20,16,15,12,14,15,10,9,Athletics|Animal Handling|Perception|Survival,Lance|Handaxe,Int,Gnome,,Lance|Handaxe,1-3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
9362,Entertainer,Bard,1,,9,14,12,16,13,10,10,14,Acrobatics|Deception|Intimidation|Performance|Persuasion,Rapier|Dagger,Cha,Gnome,,Rapier|Dagger,1-3,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
9363,Criminal,Fighter|Barbarian,3,Sharpshooter,35,22,15,18,18,13,13,15,Athletics|Acrobatics|Stealth|Intimidation,Longbow|Handaxe|Handaxe|Battleaxe,Int,Human,,Longbow|Handaxe|Handaxe|Battleaxe,1-3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1
9364,Sailor,Ranger,3,Sharpshooter,34,14,10,16,15,12,13,8,Athletics|Acrobatics|Investigation|Nature|Perception|Survival,Quarterstaff|Spear|Longbow,Wis,Human,,Quarterstaff|Spear|Longbow,1-3,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
9365,Criminal,Fighter|Cleric,9,Crossbow Expert|Sharpshooter|Resilient,84,17,9,20,17,11,13,12,Stealth|Insight|Perception|Intimidation|Persuasion,"Longbow|Crossbow, hand|Handaxe|Dagger|Rapier|Sling|Greatsword Of Life|Net|Crossbow, heavy",Dex,Human,Mending*0|Resistance*0|Thaumaturgy*0|Identify*1|Searing Smite*1|Bless*1|Healing Word*1,"Longbow|Crossbow, hand|Handaxe|Dagger|Rapier|Sling|Greatsword|Net|Crossbow, Heavy",8-11,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,3,7,1
9366,Charlatan,Druid|Rogue,8,,72,16,9,16,13,8,20,12,Sleight of Hand|Nature|Perception|Deception|Persuasion,,Wis,Firbolg,,,8-11,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9367,Knight,Barbarian,1,,15,15,19,15,16,10,12,14,Athletics|Arcana|Intimidation|Persuasion,Greatsword|Unarmed Strike|Javelin,Int,Dragonborn,,Greatsword|Unarmed Strike|Javelin,1-3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
9368,Acolyte,Warlock,8,Elven Accuracy|Great Weapon Master,67,16,8,12,16,11,16,19,History|Investigation|Religion|Insight|Perception,"Crossbow, light|Dagger|Greatsword",Cha,Elf,,"Crossbow, Light|Dagger|Greatsword",8-11,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0
9369,Acolyte,Warlock,1,,9,13,10,14,13,10,12,16,Religion|Insight|Deception|Intimidation,Dagger|Dagger,Cha,Dragonborn,Light*0|Sacred Flame*0|Mage Hand*0|Eldritch Blast*0|Hex*1|Tasha's Hideous Laughter*1,Dagger|Dagger,1-3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0
9370,Acolyte,Barbarian|Druid,3,Mounted Combatant,25,11,13,10,13,8,16,14,Acrobatics|Religion|Animal Handling|Insight|Perception,Lance|Handaxe|Javelin,Int,Human,,Lance|Handaxe|Javelin,1-3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
9371,Haunted One,Warlock,1,,9,11,8,10,12,14,14,17,Arcana|Investigation|Deception|Intimidation,Dart|Dagger|Dagger,Cha,Tiefling,,Dart|Dagger|Dagger,1-3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9372,Hermit,Monk,5,,48,14,16,16,14,18,12,18,Athletics|Acrobatics|Religion|Medicine|Performance,The Samaritan|Dart|Unarmed Strike,Int,Tiefling,,|Dart|Unarmed Strike,4-7,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9373,Folk Hero,Cleric,1,,10,16,11,10,14,12,15,14,Acrobatics|Animal Handling|Insight|Medicine|Survival|Persuasion,"Mace|Crossbow, light",Wis,Half-Elf,Mending*0|Thaumaturgy*0|Sacred Flame*0|Bless*1|Cure Wounds*1|Command*1|Healing Word*1,"Mace|Crossbow, Light",1-3,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7,0
9374,Far Traveler,Sorcerer,1,,8,10,9,9,15,12,14,15,Arcana|Insight|Perception|Persuasion,"Crossbow, light|Dagger",Cha,Gnome,Light*0|Prestidigitation*0|Ray of Frost*0|Shocking Grasp*0|Shield*1|Magic Missile*1,"Crossbow, Light|Dagger",1-3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0
9375,Criminal,Warlock,3,,24,12,8,13,14,11,12,17,Stealth|Arcana|Deception|Intimidation,"Crossbow, light|Dagger",Cha,Tiefling,,"Crossbow, Light|Dagger",1-3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
9376,Sailor,Barbarian,1,,13,13,17,14,13,12,8,11,Athletics|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,Int,Dragonborn,,Greataxe|Handaxe|Javelin,1-3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
9377,Urchin,Rogue,1,,9,13,12,15,13,12,9,14,Acrobatics|Sleight of Hand|Stealth|Deception|Intimidation|Persuasion,Rapier|Shortbow|Dagger,Int,Dwarf,,Rapier|Shortbow|Dagger,1-3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0
9378,Noble,Paladin,1,,11,16,15,10,13,10,10,16,History|Insight|Perception|Intimidation|Persuasion,Greatsword|Javelin|Longsword,Cha,Elf,,Greatsword|Javelin|Longsword,1-3,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
9379,City Watch,Fighter,1,,11,16,17,10,13,10,16,8,Athletics|History|Insight|Perception|Survival,"Warhammer|Shortsword|Crossbow, light",Int,Turtle,,"Warhammer|Shortsword|Crossbow, Light",1-3,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9380,Far Traveler,Ranger,1,,12,13,13,15,15,12,10,10,Investigation|Nature|Insight|Perception|Survival,Shortsword|Longbow,Wis,Gnome,,Shortsword|Longbow,1-3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
9381,Sailor,Ranger,1,Sharpshooter,12,14,10,16,15,12,13,8,Athletics|Acrobatics|Investigation|Nature|Perception|Survival,Quarterstaff|Spear|Longbow,Wis,Human,,Quarterstaff|Spear|Longbow,1-3,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
9382,Sailor,Barbarian,4,,49,19,20,16,18,14,13,14,Athletics|Nature|Perception|Intimidation,Maul|Handaxe|Javelin|Warhammer|Warhammer,Int,Goliath,,Maul|Handaxe|Javelin|Warhammer|Warhammer,4-7,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
9383,Sailor,Barbarian,4,,61,19,20,16,18,14,13,14,Athletics|Nature|Perception|Intimidation,Maul|Handaxe|Javelin|Warhammer|Warhammer,Int,Goliath,,Maul|Handaxe|Javelin|Warhammer|Warhammer,4-7,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
9384,Sage,Wizard,10,,62,12,11,14,15,20,13,9,Arcana|History|Religion|Insight,Quarterstaff,Int,Human,Animate Dead*3,Quarterstaff,8-11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9385,Outlander,Warlock,5,Alert,33,11,8,10,13,12,15,19,Athletics|Arcana|Survival|Deception,"Crossbow, light|Dagger",Cha,Aasimar,,"Crossbow, Light|Dagger",4-7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
9386,Sailor,Bard,5,,36,13,12,15,15,10,10,20,Athletics|Perception|Deception|Intimidation|Persuasion,Rapier|Dagger,Cha,Triton,,Rapier|Dagger,4-7,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
9387,Soldier,Paladin,4,Savage Attacker,51,21,19,16,16,16,13,14,Athletics|Medicine|Intimidation,"Longsword|Javelin|Crossbow, Heavy|Morning Glory",Cha,Human,*|Mage Hand*0|Ensnaring Strike*1|Speak with Animals*1,"Longsword|Javelin|Crossbow, Heavy|",4-7,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,4,0
9388,Guild Artisan,Barbarian,4,Animal Handler,45,17,18,10,16,8,9,13,Athletics|Animal Handling|Insight|Perception|Intimidation|Persuasion,Greataxe|Handaxe|Javelin|Battleaxe|Battleaxe|Maul,Int,Goliath,,Greataxe|Handaxe|Javelin|Battleaxe|Battleaxe|Maul,4-7,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
9389,Sailor,Ranger,2,,18,14,12,17,12,10,15,8,Athletics|Stealth|Animal Handling|Perception|Survival,Longbow|Rapier|Underwater Bow,Wis,Elf,,Longbow|Rapier|,1-3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
9390,Charlatan,Bard,1,,9,14,13,17,12,13,9,18,Sleight of Hand|Stealth|Deception|Performance|Persuasion,Rapier|Dagger,Cha,Human,,Rapier|Dagger,1-3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
9391,Sailor,Ranger|Rogue,20,Skulker|Elven Accuracy|Observant|Sharpshooter|Alert,131,15,12,18,12,10,16,8,Athletics|Acrobatics|Stealth|Nature|Animal Handling|Perception|Survival,Longbow|Rapier,Wis,Elf,Disguise Self*1|Rope Trick*2,Longbow|Rapier,19-20,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,5,2,1
9392,Courtier,Fighter|Monk,3,,26,17,8,18,12,11,14,16,Acrobatics|Insight|Perception|Survival|Persuasion,"Scimitar|Crossbow, light|Unarmed strike",Int,Elf,,"Scimitar|Crossbow, Light|Unarmed Strike",1-3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
9393,Sailor,Ranger|Rogue,6,,43,14,12,17,12,10,15,8,Athletics|Acrobatics|Stealth|Nature|Animal Handling|Perception|Survival,Longbow|Rapier,Wis,Elf,Disguise Self*1,Longbow|Rapier,4-7,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1
9394,Acolyte,Wizard|Fighter,7,,47,17,10,15,13,18,10,9,Arcana|Investigation|Religion|Insight|Perception,Dagger|Quarterstaff|Battleaxe|Horns,Int,Minotaur,Toll the Dead*0|Chill Touch*0|Light*0|Fire Bolt*0|Burning Hands*1|Catapult*1|Chromatic Orb*1|Find Familiar*1|Disguise Self*1|Shield*1|Ray of Sickness*1|False Life*1|Crown of Madness*2|Cloud of Daggers*2|Earthbind*2|Enlarge/Reduce*2|*|Misty Step*2|Animate Dead*3|Vampiric Touch*3|Animate Dead*3|Life Transference*3,Dagger|Quarterstaff|Battleaxe|,4-7,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,22,1
9395,Outlander,Monk|Druid,15,,107,17,8,19,13,13,17,11,Athletics|Stealth|Nature|Perception|Survival,Sahuagin Claw Gauntlet |Scoped Longbow|Fling Druid Staff |Katana |Blowgun,Int,Elf,Druidcraft*0|Guidance*0|Mending*0|Poison Spray*0|Produce Flame*0|Resistance*0|Shillelagh*0|Thunderclap*0|Thorn Whip*0|Resistance*0|Mold Earth*0|Magic Stone*0|Gust*0|Frostbite*0|Goodberry*1|Cure Wounds*1|Ice Knife*1|Thunderwave*1|Entangle*1|Healing Word*1,|Longbow|||Blowgun,12-15,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,20,1
9396,Outlander,Fighter,1,War Caster,11,18,16,13,14,12,11,8,Athletics|Acrobatics|Insight|Perception|Survival,Greataxe|Handaxe,Int,Human,,Greataxe|Handaxe,1-3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
9397,Acolyte,Cleric,6,Great Weapon Master,45,20,16,13,14,9,14,10,Religion|Insight|Medicine|Intimidation|Persuasion,Warhammer|Javelin,Wis,Half-Orc,Light*0|Sacred Flame*0|Fog Cloud*1|Thunderwave*1|Command*1|Cure Wounds*1|Healing Word*1|Inflict Wounds*1|Gust of Wind*2|Shatter*2|Prayer of Healing*2|Hold Person*2|Prayer of Healing*2|Call Lightning*3|Sleet Storm*3|Mass Healing Word*3|Spirit Guardians*3|Tongues*3,Warhammer|Javelin,4-7,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,18,0
9398,Criminal,Bard,1,,7,12,8,13,8,15,12,17,Stealth|History|Insight|Deception|Performance,Longsword|Dagger,Cha,Halfling,,Longsword|Dagger,1-3,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
9399,Sailor,Druid,3,Prodigy,27,13,12,14,16,12,17,16,Athletics|Nature|Insight|Perception|Survival|Intimidation,Javelin|Quarterstaff,Wis,Human,,Javelin|Quarterstaff,1-3,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
9400,Criminal,Monk,6,,45,17,10,18,14,8,16,8,Acrobatics|Stealth|Insight|Deception,Shortsword|Dart|Unarmed strike,Int,Human,,Shortsword|Dart|Unarmed Strike,4-7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
9401,Criminal,Monk,6,,45,16,13,18,14,11,15,9,Acrobatics|Stealth|Insight|Deception,Shortsword|Dart|Unarmed strike,Int,Human,,Shortsword|Dart|Unarmed Strike,4-7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
9402,Folk Hero,Bard,5,,50,13,10,14,14,10,9,19,Stealth|Animal Handling|Survival|Deception|Persuasion,Rapier|Dagger,Cha,Yaun-Ti,,Rapier|Dagger,4-7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
